25;010300085;1;|01110085|01110085|01110085|01110085;;;500;508;5;194;498;2;;;194;;;;
32;010300085;1;;ELZA4E2A00016804;;;;;;;;;;;;194;190;4
25;010300086;1;|01110086|01110086|01110086|01110086;;;600;538;3;187;599;1;;;187;;;;
32;010300086;1;;ELZA4E2A00016919;;;;;;;;;;;;187;181;6
25;010300087;1;|01110087|01110087|01110087|01110087;;;500;532;5;166;499;1;;;166;;;;
32;010300087;1;;EPDA4E2A00020046;;;;;;;;;;;;166;159;7
25;010300088;1;|01110088|01110088|01110088|01110088;;;600;604;5;213;599;1;;;213;;;;
32;010300088;1;;EPDA4E2A00019335;;;;;;;;;;;;213;207;6
25;010300089;1;|01110089|01110089|01110089|01110089;;;600;555;4;180;599;1;;;180;;;;
32;010300089;1;;ELZA4E2A00015420;;;;;;;;;;;;180;175;5
25;010300090;1;|01110090|01110090|01110090|01110090;;;600;549;3;182;599;1;;;182;;;;
32;010300090;1;;EPDA4E2A00019176;;;;;;;;;;;;182;178;4
25;010300091;1;|01110091|01110091|01110091|01110091;;;500;476;6;181;499;1;;;181;;;;
32;010300091;1;;ELZA4E2A00015483;;;;;;;;;;;;181;174;7
25;010300092;1;|01110092|01110092|01110092|01110092;;;600;599;8;222;599;1;;;222;;;;
32;010300092;1;;CHCA4E1A00010529;;;;;;;;;;;;222;215;7
25;010300093;1;|01110093|01110093|01110093|01110093;;;600;627;8;256;599;1;;;256;;;;
32;010300093;1;;CHCA4E1A00009512;;;;;;;;;;;;256;252;4
25;010300094;1;|01110094|01110094|01110094|01110094;;;500;523;8;190;499;1;;;190;;;;
32;010300094;1;;CHCA4E1A00010163;;;;;;;;;;;;190;184;6
25;010300095;1;|01110095|01110095|01110095|01110095;;;700;712;6;325;699;1;;;325;;;;
32;010300095;1;;CHCA4E1A00013262;;;;;;;;;;;;325;318;7
25;010300096;1;|01110096|01110096|01110096|01110096;;;900;882;9;389;900;0;;;389;;;;
32;010300096;1;;CHCA4E1A00012052;;;;;;;;;;;;193;182;11
32;010300096;1;;CHCA4E1A00012553;;;;;;;;;;;;196;193;3
25;010300097;1;|01110097|01110097|01110097|01110097;;;400;393;9;152;399;1;;;152;;;;
32;010300097;1;;CHCA4E1A00009771;;;;;;;;;;;;152;148;4
25;010300098;1;|01110098|01110098|01110098|01110098;;;600;604;9;239;599;1;;;239;;;;
32;010300098;1;;CGEA4E0A00008027;;;;;;;;;;;;239;235;4
25;010300099;1;|01110099|01110099|01110099|01110099;;;500;555;10;68;499;1;;;68;;;;
32;010300099;1;;ELZA4E2A00016282;;;;;;;;;;;;68;67;1
25;010300100;1;|01110100|01110100|01110100|01110100;;;700;658;4;144;699;1;;;144;;;;
32;010300100;1;;CHCA4E1A00011546;;;;;;;;;;;;144;135;9
