60800004;0;1;106;2;1;64;1;15;2;2;2;23;5;46;3;0;2;1;71;0;0;0;0;0
60800005;0;4;99;2;0;73;0;8;0;5;2;20;3;31;2;0;2;0;81;0;0;0;0;0
60800006;0;8;115;0;0;52;0;14;5;0;2;29;2;30;0;2;2;1;65;2;0;0;0;0
60800007;0;2;83;0;1;65;2;14;1;1;2;6;3;51;0;0;8;0;42;0;0;0;0;0
60800008;0;2;106;0;0;52;0;3;2;16;12;8;4;40;1;2;2;0;36;0;0;0;0;0
162201086;3;0;90;0;0;122;0;29;2;0;10;19;12;47;0;0;21;0;53;1;1;0;1;0
162201087;1;0;104;0;0;85;0;34;0;0;3;16;11;27;1;0;18;2;47;0;0;1;1;0
162201088;0;0;96;2;0;103;0;43;0;0;4;27;10;46;0;2;50;2;59;0;0;0;0;0
162201089;0;1;56;4;0;101;1;45;0;0;2;19;5;26;3;0;58;4;52;0;0;0;0;0
162201090;0;0;74;0;0;120;0;46;1;0;1;20;18;27;0;1;34;1;67;0;0;0;2;0
162201091;0;1;109;0;0;94;0;37;1;2;2;27;9;33;0;4;54;3;60;0;0;0;1;0
162201092;2;0;129;0;0;144;1;80;1;0;5;35;15;49;1;2;14;1;96;1;2;3;1;0
162201093;2;2;94;0;0;89;2;39;0;0;1;17;2;33;3;0;0;3;56;0;2;0;0;0
162201094;0;0;49;0;0;68;0;39;0;5;0;11;5;17;1;1;7;2;43;0;0;0;0;0
162201095;0;1;120;2;0;119;1;57;1;0;5;19;7;34;0;0;11;12;69;0;0;0;1;0
162201096;4;0;88;1;1;117;0;36;1;1;0;14;6;32;3;0;4;2;64;1;0;0;0;0
162201097;1;1;30;0;1;63;0;38;0;1;1;7;10;14;0;0;3;0;58;0;0;0;0;0
162201098;0;0;42;0;0;91;0;58;0;0;3;12;10;18;5;0;11;5;61;0;0;0;0;0
162201099;1;0;76;0;0;95;0;72;0;0;2;16;4;29;2;1;0;0;60;0;0;0;1;0
162201100;1;0;48;1;0;104;0;83;0;0;3;21;6;15;0;2;8;2;94;0;0;0;1;0
162201101;0;0;11;0;0;13;0;1;0;0;0;0;1;4;0;0;3;1;1;0;0;0;0;0
162201102;0;0;27;0;0;11;0;1;0;0;0;1;1;6;0;0;7;1;3;1;0;0;0;0
162201104;1;0;23;0;1;16;0;14;0;5;0;2;10;5;0;0;10;0;4;0;1;0;0;0
162201105;0;0;5;0;0;2;0;0;0;0;0;0;0;2;0;0;5;0;2;0;0;0;0;0
162202001;0;2;80;0;0;107;0;18;0;2;3;14;5;39;1;1;21;3;25;0;0;0;0;0
162202002;1;0;52;0;0;57;0;4;0;4;2;18;2;25;0;3;100;3;36;0;0;0;9;0
162202003;2;1;59;0;0;126;0;20;3;0;5;16;13;26;0;1;30;7;44;0;0;0;1;0
162202004;1;0;77;0;0;105;2;22;4;0;5;13;16;44;1;3;33;15;53;0;1;0;0;0
162202005;0;0;42;0;0;72;1;14;0;0;4;10;0;28;5;2;62;2;16;0;0;0;0;0
162202006;1;0;107;0;0;91;1;22;4;0;0;14;8;36;0;1;7;6;32;0;0;0;1;0
162202007;0;1;65;0;0;74;0;8;0;0;0;7;8;40;4;3;34;5;31;0;1;0;4;0
162202008;0;0;86;0;0;108;0;16;0;0;2;19;12;29;0;3;10;10;38;0;0;0;2;0
162202009;2;0;81;1;0;130;0;24;3;0;7;10;8;26;1;0;2;1;43;0;0;0;8;0
162202010;0;0;46;0;0;89;0;19;0;1;1;12;10;36;2;1;14;3;33;0;0;0;1;0
162202011;1;0;100;0;1;117;0;19;0;0;3;7;9;39;6;0;12;1;25;0;0;0;2;0
162202012;0;0;84;0;0;115;0;19;0;3;3;17;13;18;0;1;3;5;30;0;0;0;1;0
162202013;0;0;115;0;0;93;0;9;0;0;2;10;17;26;1;2;2;2;23;0;0;0;2;0
162202014;0;0;128;4;0;79;0;17;2;0;1;9;18;24;3;0;0;7;37;0;0;0;1;0
162202015;0;0;129;1;0;128;1;32;0;0;0;21;17;43;4;2;1;10;63;0;0;0;0;0
162202016;0;1;43;0;0;92;3;16;0;0;0;5;6;22;1;0;8;0;41;0;0;0;0;0
162202017;0;0;114;0;0;85;1;31;0;0;3;7;4;25;0;1;3;3;42;0;0;0;0;0
162202018;0;0;89;0;0;85;1;26;0;0;0;13;10;40;1;0;2;6;46;0;0;0;2;0
162202019;1;0;56;1;0;88;0;25;1;0;1;23;9;29;2;1;4;15;43;0;0;0;1;0
162202020;0;0;106;0;0;80;0;44;0;0;0;18;17;47;2;0;1;0;55;0;0;0;0;0
162202021;1;0;7;0;0;1;0;2;0;0;0;6;1;2;0;3;320;3;2;0;0;0;0;0
162202022;1;0;69;0;0;77;0;20;0;0;1;6;7;34;0;2;25;7;34;0;1;1;1;0
162202023;1;0;35;0;0;25;1;10;0;0;5;2;3;8;6;3;151;6;14;0;0;0;0;0
162202024;0;0;33;0;0;4;1;1;0;0;3;2;1;0;1;2;335;1;6;0;0;0;0;0
162202025;0;0;2;1;1;1;1;0;0;0;2;3;1;0;1;1;315;0;0;0;0;0;0;0
162202026;1;0;5;0;0;3;0;2;1;0;4;12;1;0;0;1;307;0;1;0;1;0;0;0
162202027;0;0;11;7;1;15;0;2;1;0;0;13;0;8;0;1;280;1;7;0;1;1;2;0
162202028;0;1;75;1;0;98;0;13;0;0;3;15;6;25;0;1;30;1;25;0;1;0;0;0
162202029;0;0;50;1;0;53;1;19;2;0;2;8;4;25;0;3;66;5;29;0;2;0;2;0
162202030;0;0;42;3;1;71;0;14;0;0;1;23;2;13;0;5;96;0;11;0;0;0;0;0
162202031;0;0;8;0;0;11;0;1;0;1;1;4;1;0;1;2;298;2;2;0;0;0;1;0
162202032;0;0;0;0;0;2;1;0;0;0;0;2;0;1;1;2;387;0;1;0;0;0;0;0
162202033;0;0;15;0;0;4;1;2;0;2;0;2;0;1;0;2;309;2;2;0;0;0;0;0
162202034;0;0;12;0;0;14;0;0;0;1;2;4;1;1;0;2;259;1;5;0;0;0;0;0
162202035;0;0;9;1;1;11;0;1;0;0;1;12;0;0;0;1;245;0;5;0;1;0;0;0
162202036;0;0;14;0;0;14;0;2;0;0;0;25;1;1;0;0;153;1;2;0;0;0;1;0
162202037;1;0;12;0;0;1;0;2;0;0;2;10;0;1;0;0;312;2;0;0;0;0;0;0
162202038;0;0;7;0;0;6;1;1;0;0;0;6;0;1;1;0;283;3;0;0;0;0;1;0
162202039;0;0;7;0;0;5;1;0;0;2;3;6;0;1;6;0;304;3;0;0;0;0;0;0
162202040;0;1;6;0;0;27;0;0;0;3;0;1;0;0;1;4;257;1;2;0;0;1;0;0
162202041;0;1;5;0;1;42;2;0;1;2;1;2;1;1;0;6;315;0;24;0;0;0;1;0
162202042;2;2;3;0;0;22;1;2;1;1;0;5;0;2;1;4;304;2;8;0;0;0;0;0
162202043;1;0;2;0;0;3;0;0;0;1;1;2;0;0;1;2;306;1;0;1;1;0;0;0
162202044;0;0;22;0;0;54;1;9;1;2;4;18;2;33;0;4;136;0;16;0;6;0;0;0
162202045;0;0;23;2;0;47;1;20;0;0;3;5;2;34;0;1;71;3;27;0;0;1;3;0
162202046;1;0;56;0;2;98;0;11;1;0;3;18;8;28;0;0;61;4;30;0;0;0;0;0
162202047;1;0;18;0;0;17;0;7;1;0;2;18;2;13;0;1;166;2;8;0;0;0;3;0
162202048;1;0;0;0;0;0;2;0;1;0;0;3;0;0;0;8;266;2;1;0;0;0;0;0
162202049;0;0;10;0;0;10;4;3;0;0;1;6;0;2;1;3;291;4;4;0;0;0;0;0
162202050;2;0;3;1;0;5;0;0;0;1;0;5;1;0;0;4;298;2;3;0;0;0;0;0
162202051;0;0;3;0;0;4;0;0;0;0;1;26;1;0;0;4;367;1;4;0;1;1;0;0
162202052;0;0;9;0;0;7;1;0;0;0;0;12;1;0;2;3;346;0;5;0;0;0;0;0
162202053;0;0;9;0;0;2;0;0;2;3;2;7;0;0;2;3;376;1;0;0;1;0;0;0
162202054;0;0;107;1;0;89;1;20;0;1;9;10;9;16;0;1;86;3;23;0;0;1;0;0
162202055;3;0;142;0;0;77;0;20;2;0;1;7;5;31;0;0;0;2;28;0;0;0;2;0
162202056;1;0;204;2;0;96;4;20;5;0;1;9;18;37;3;2;0;9;32;0;0;0;0;0
162202057;1;0;197;1;2;108;1;16;0;0;4;10;11;40;0;0;2;8;31;0;1;0;2;0
162202058;0;1;179;4;2;68;0;11;0;0;1;12;16;44;3;2;2;1;21;0;0;0;0;0
162202059;2;0;172;0;0;92;0;18;2;0;2;4;9;38;1;0;5;5;22;0;0;0;1;0
162202060;3;1;96;0;0;99;0;34;0;0;3;11;13;33;1;0;0;0;68;0;0;0;0;0
162202061;1;0;151;0;0;97;0;32;1;0;0;33;8;37;2;1;0;6;57;0;0;0;2;0
162202062;0;1;106;0;0;103;1;46;0;0;3;21;9;27;2;3;0;3;59;0;0;0;0;0
162202063;1;0;134;1;0;104;0;36;0;0;0;26;15;42;0;2;3;5;57;1;1;0;0;0
162202064;0;0;80;0;0;90;0;38;1;0;3;14;7;16;1;0;0;4;47;0;0;0;1;0
162202065;0;0;107;0;1;136;0;41;2;0;3;14;17;28;0;0;8;0;61;0;0;0;0;0
162202066;0;1;93;2;2;160;0;39;2;0;7;24;17;16;2;4;11;9;48;0;0;0;1;0
172800014;0;0;52;1;2;19;0;9;0;0;0;1;3;10;0;0;98;0;3;0;0;0;0;0
172800015;0;2;88;0;0;102;0;9;0;0;0;5;3;13;2;0;0;1;10;0;0;0;0;0
172800016;0;2;189;2;2;58;0;4;1;23;2;5;2;11;0;1;0;13;10;0;0;0;0;0
172800017;0;0;154;2;0;91;0;10;4;10;0;8;4;30;0;0;0;0;10;0;0;0;0;0
172800018;1;0;74;0;0;54;0;24;0;0;0;13;8;31;1;0;2;3;35;0;2;1;0;0
172800019;1;0;124;0;0;82;0;31;2;0;2;20;3;27;0;1;0;0;31;1;0;0;0;0
173300001;0;0;107;0;1;76;0;11;0;1;1;47;11;24;0;1;4;1;57;0;0;0;0;0
173300002;0;2;136;2;0;82;4;11;0;0;1;33;4;41;0;1;2;0;32;3;0;0;0;0
173300003;0;1;102;0;1;68;2;29;0;0;1;20;2;39;0;1;1;5;43;1;0;0;0;0
173300004;1;0;109;1;0;63;2;18;0;1;0;13;11;18;2;0;0;3;29;0;0;0;0;0
173300005;0;0;93;0;0;59;0;25;0;0;0;33;8;17;0;1;0;0;33;0;0;0;0;0
173300006;1;1;103;0;0;93;0;19;0;1;0;33;12;32;0;0;0;3;64;0;0;0;0;0
173300007;2;0;156;1;3;69;0;6;3;22;1;24;5;11;0;0;11;18;13;0;0;0;0;0
173300008;0;0;95;1;0;70;0;15;1;1;0;26;7;21;2;0;0;0;40;1;1;0;0;0
173300009;0;0;34;0;1;14;0;3;0;0;0;5;1;0;0;0;2;0;10;0;0;0;0;0
173300010;0;2;91;0;0;84;1;3;1;6;3;6;9;13;1;1;1;1;13;0;0;0;0;0
173300011;0;1;121;1;2;28;1;18;0;20;3;41;1;26;0;0;17;1;28;0;0;0;0;0
173300012;0;1;87;1;0;14;0;6;0;14;2;40;3;8;0;0;6;2;22;2;0;1;0;0
173300013;0;1;96;2;0;27;1;14;0;0;2;37;2;14;0;0;0;1;11;0;0;0;0;0
173300014;0;1;149;0;0;75;0;7;0;0;0;16;0;0;1;0;0;1;11;0;1;1;0;0
173300015;0;0;148;2;0;20;0;8;1;4;1;15;2;15;0;1;0;7;26;0;0;1;0;0
173300016;0;1;77;0;0;31;1;3;0;0;3;21;3;11;0;2;0;0;21;0;0;0;0;0
173300017;0;3;85;1;3;33;0;4;0;2;0;38;0;21;0;2;0;1;24;0;0;0;0;0
173300018;1;1;125;2;1;16;0;2;3;0;1;13;1;9;2;0;0;0;4;0;0;0;0;0
173300019;0;0;70;0;0;29;1;4;0;2;0;31;4;2;0;1;0;13;5;1;0;0;0;0
173700001;0;1;161;0;0;101;0;37;0;1;1;34;14;45;0;3;6;6;38;0;0;0;0;0
173700002;2;0;155;1;0;81;1;9;1;0;2;42;15;65;2;0;0;0;44;0;0;0;0;0
173700003;0;2;168;1;1;119;0;17;1;0;3;55;22;46;1;1;1;2;49;1;3;0;0;0
173700004;0;0;135;1;1;78;1;25;1;0;1;41;11;43;1;3;3;6;67;0;0;1;0;0
173700005;1;0;125;0;0;59;1;6;0;6;2;18;14;67;1;4;0;1;41;1;0;1;0;0
173700006;0;1;66;0;1;46;0;6;0;2;4;11;6;27;0;1;0;11;40;1;0;0;0;0
173700007;2;1;154;0;1;81;0;16;3;27;3;25;17;20;4;0;0;13;30;0;0;0;0;0
173700008;0;1;55;0;0;49;0;13;0;0;2;13;19;15;0;1;0;1;27;0;0;2;0;0
173700009;0;0;49;0;0;9;0;3;1;0;0;9;3;0;0;0;1;0;14;0;0;0;0;0
173700010;1;0;75;1;1;34;0;1;0;13;1;4;4;2;0;0;3;0;37;0;0;0;0;0
173700011;0;2;160;0;0;24;0;7;1;20;3;21;5;13;4;4;0;0;7;0;0;0;0;0
173700012;0;0;119;0;0;21;1;0;0;4;4;40;1;6;2;2;2;0;8;0;0;0;0;0
173700014;6;1;234;1;0;79;2;5;2;13;2;32;8;13;1;1;18;0;49;0;0;0;0;0
173700015;0;1;26;0;0;19;0;4;0;1;2;2;3;1;5;1;0;0;4;1;0;0;0;0
173700016;0;2;190;2;1;38;1;1;0;2;0;13;9;20;0;1;4;0;16;0;0;1;0;0
173700017;1;0;200;1;0;17;0;2;2;12;2;13;5;12;1;1;15;0;11;1;0;0;0;0
173700018;1;2;199;2;0;99;1;24;3;0;2;36;21;46;1;0;2;9;46;2;0;0;0;0
173700019;0;0;78;0;1;26;0;19;0;1;0;11;7;22;1;1;5;0;13;0;1;0;0;0
173700020;1;1;231;0;0;59;0;10;0;21;3;17;3;7;4;2;2;4;15;0;2;1;0;0
173700021;0;0;159;1;1;15;0;7;1;14;5;3;5;12;1;2;5;0;25;0;1;0;0;0
173700022;3;1;138;0;0;14;1;3;1;0;3;12;10;0;1;0;1;0;5;1;0;0;0;0
173700023;0;0;32;1;1;11;0;0;0;1;1;23;2;0;0;0;0;0;4;0;0;0;0;0
173900001;0;1;133;2;0;80;3;40;1;0;1;23;6;54;0;0;3;5;35;0;0;1;0;0
173900002;0;1;193;1;2;90;1;7;0;1;2;16;15;36;0;1;2;2;34;0;0;1;0;0
173900003;0;1;240;1;0;120;0;12;4;0;1;23;12;54;0;0;2;4;34;0;0;0;0;0
173900004;1;1;7;0;0;11;2;0;0;7;1;1;0;0;0;1;307;3;1;0;0;0;0;0
173900005;0;1;63;0;0;50;0;6;1;3;1;15;8;29;0;1;171;5;22;0;0;0;0;0
173900006;0;0;156;2;0;67;1;12;0;0;0;25;13;36;0;0;23;9;26;0;1;0;0;0
173900007;2;0;70;0;1;48;3;13;1;0;3;16;6;13;1;2;61;1;8;0;0;0;0;0
173900008;1;2;89;0;0;81;0;11;1;1;2;15;4;31;0;0;53;2;24;0;1;0;0;0
173900009;0;1;78;0;2;60;1;8;0;9;3;17;9;18;10;3;193;8;11;0;0;1;0;0
173900010;0;1;39;0;0;27;1;4;0;1;2;7;3;14;0;1;137;4;4;0;0;0;0;0
174000001;0;2;119;0;0;55;0;22;1;1;4;16;11;27;0;3;0;3;70;0;0;0;0;0
174000002;0;0;222;0;0;67;0;17;0;0;2;17;11;32;0;2;0;6;65;0;0;0;0;0
174000003;1;0;149;2;2;56;1;13;0;0;2;12;3;38;0;2;0;8;58;0;0;1;0;0
174000004;0;1;127;0;0;74;0;26;0;15;3;15;3;35;1;1;14;18;69;0;0;0;0;0
174000005;2;0;157;1;1;67;2;32;1;10;3;8;7;30;0;2;26;18;102;0;0;2;0;0
174000006;0;0;31;1;0;27;0;2;1;102;1;0;0;0;1;0;71;68;4;0;1;0;0;0
174100001;1;1;96;0;0;123;0;14;0;1;3;31;16;35;0;3;0;3;61;0;1;0;0;0
174100002;1;1;146;2;1;80;7;13;3;59;2;25;9;21;0;2;20;3;38;0;0;0;0;0
174100003;1;0;67;2;1;83;0;24;1;0;0;15;8;22;0;2;0;0;22;0;1;0;0;0
174100004;3;0;109;3;1;100;0;32;0;1;0;22;5;35;2;1;0;0;85;0;0;0;0;0
174100005;0;0;126;0;0;102;2;31;0;0;3;15;7;45;3;1;0;7;62;0;0;0;0;0
174100006;1;2;107;4;0;138;0;16;1;1;2;17;6;35;1;6;0;3;61;0;0;0;0;0
174100007;0;0;81;0;0;112;0;57;2;0;0;20;17;40;0;2;1;2;75;0;0;0;0;0
174100008;2;1;116;4;0;145;3;34;2;0;4;32;19;29;0;3;0;8;77;1;1;1;0;0
174100009;0;0;112;1;0;100;0;18;1;0;5;9;9;39;0;0;0;1;52;0;0;0;0;0
174100010;1;0;63;2;0;70;1;5;0;1;4;11;2;16;0;5;0;2;44;0;0;0;0;0
174100011;0;0;107;0;0;113;1;15;1;0;0;21;20;32;0;1;0;0;38;0;0;0;0;0
174100012;0;0;101;1;0;102;2;16;1;1;4;7;6;36;2;3;0;0;48;0;0;0;0;0
174100013;1;2;85;0;0;109;1;33;3;0;0;7;13;26;1;0;1;1;54;0;1;0;0;0
174100014;0;0;92;1;1;97;0;13;4;0;3;16;11;30;2;2;0;0;82;0;0;0;0;0
174100015;1;2;69;9;0;47;0;7;2;2;1;3;4;16;2;0;2;1;13;0;0;0;0;0
174100016;0;0;141;26;0;90;0;12;0;1;0;10;4;12;0;3;1;6;36;0;0;0;0;0
174100017;0;0;104;7;1;75;0;17;0;1;0;15;6;32;0;0;1;9;29;2;0;1;0;0
174100018;0;0;152;0;0;48;0;7;1;9;0;3;3;19;1;1;1;18;45;0;0;2;0;0
174100019;0;0;97;0;0;116;0;17;0;0;1;21;3;27;0;2;1;3;61;0;0;0;0;0
174100020;0;2;127;0;0;70;1;18;0;2;1;15;14;14;1;1;1;10;57;0;1;2;0;0
174100021;0;1;168;3;0;96;0;43;1;0;2;52;23;29;0;2;0;2;58;0;2;0;0;0
254619118;5;0;115;1;0;91;0;52;1;0;0;24;13;32;5;1;2;0;26;0;0;0;3;0
254619119;1;0;90;0;0;63;0;51;1;0;0;44;11;51;4;1;4;1;41;0;0;0;3;0
254619120;1;0;74;0;0;60;0;38;2;0;2;15;10;33;0;0;2;2;31;0;0;0;2;0
254619121;2;0;97;2;0;43;0;58;3;2;2;30;11;37;2;0;3;1;15;0;0;0;0;0
254619122;3;0;153;0;0;88;1;50;2;12;3;19;9;74;3;1;3;1;37;0;0;0;0;0
254619123;2;1;123;0;0;60;0;33;0;4;5;20;7;23;0;1;0;0;25;0;0;0;1;0
254619124;9;0;121;0;1;84;3;60;0;1;4;32;8;40;1;0;1;1;43;0;0;0;0;0
254619125;4;1;99;1;1;70;1;48;4;1;1;23;7;25;1;1;1;0;22;0;0;0;0;0
254619126;1;1;89;1;0;76;1;44;1;3;1;26;18;25;2;1;1;2;29;1;0;0;1;0
254619127;2;1;79;1;0;90;0;53;0;0;6;42;6;33;0;2;0;3;35;0;0;0;1;0
254619128;4;0;78;0;0;85;2;34;2;4;4;24;26;25;3;0;3;6;39;0;0;0;0;0
254619129;1;0;99;0;0;102;0;64;1;0;6;40;16;45;1;1;1;4;49;2;0;0;0;0
254620001;2;0;122;0;0;111;1;64;0;2;3;67;17;57;7;1;5;2;52;0;0;0;4;0
254620002;0;1;108;1;0;116;0;33;3;1;2;38;9;43;2;4;0;2;37;0;0;1;10;0
254620003;6;0;74;0;1;88;0;52;0;2;2;33;21;35;4;1;2;3;38;1;0;0;5;0
254620004;2;1;105;2;1;99;0;61;0;2;5;36;17;35;3;1;0;0;40;0;0;0;2;0
254620005;0;0;107;0;0;106;0;30;0;2;0;36;11;12;0;2;0;0;30;1;0;0;0;0
254620006;1;1;96;1;0;84;1;42;1;4;3;55;11;20;3;0;0;2;26;0;0;0;0;0
254620007;2;0;57;0;0;62;0;27;0;1;2;42;12;30;0;4;3;3;35;0;0;1;3;0
254620008;3;2;101;0;0;77;0;58;2;4;2;44;11;62;1;0;3;4;51;0;0;0;0;0
254620009;0;4;78;0;0;64;0;50;2;8;1;35;12;40;1;1;1;1;38;0;1;0;0;0
254620010;1;0;76;0;0;91;1;46;1;1;6;41;13;42;1;0;5;5;26;1;0;0;1;0
254620011;1;0;80;0;1;87;1;43;1;11;1;39;15;24;0;1;2;1;42;1;0;3;0;0
254620012;3;1;95;1;2;85;0;35;0;3;3;42;12;38;1;1;1;2;25;1;0;1;3;0
254620013;2;0;110;0;0;80;0;22;1;3;3;20;16;32;3;0;6;0;44;0;0;0;1;0
254620014;0;0;119;1;1;85;1;31;2;8;3;26;18;33;1;0;6;3;20;0;0;0;1;0
254620015;1;0;75;1;0;85;0;32;0;10;4;25;12;34;3;3;1;0;27;0;0;0;0;0
254620016;4;2;81;0;1;73;1;34;1;13;2;21;9;35;2;1;3;1;36;0;0;0;3;0
254620017;0;0;87;0;0;78;2;29;0;10;2;56;13;41;1;3;3;2;22;0;0;0;0;0
254620018;0;0;105;0;0;90;0;65;2;3;5;40;13;19;0;0;5;2;32;1;0;2;1;0
254620019;3;1;85;0;0;101;0;48;1;6;0;29;21;39;0;2;4;1;35;0;0;0;1;0
254620020;1;1;86;0;0;50;0;27;2;10;1;32;15;29;0;0;0;9;21;0;0;0;0;0
254620021;1;0;61;3;0;86;0;31;2;5;6;41;6;23;2;3;2;0;23;1;0;0;0;0
254620022;2;1;59;0;0;69;0;36;0;0;0;37;12;28;2;0;1;0;35;0;1;0;2;0
254620023;2;0;99;1;0;93;0;54;1;3;4;40;24;51;4;0;3;7;41;0;1;0;0;0
254620024;1;0;101;0;0;98;2;48;6;0;8;21;12;46;1;1;0;2;21;0;0;0;1;0
254620025;1;0;166;0;0;89;0;32;4;1;2;29;20;32;3;2;1;2;39;0;0;0;0;0
254620026;1;0;89;0;0;60;1;20;1;3;1;24;10;44;2;2;0;1;22;0;0;1;0;0
254620027;0;0;138;2;0;62;0;27;1;3;5;25;10;43;5;0;0;0;24;0;0;1;2;0
254620028;3;1;106;0;0;100;3;52;1;0;5;44;14;31;3;4;7;0;27;0;1;0;0;0
254620029;4;1;112;0;0;87;0;48;0;0;4;40;13;44;4;3;5;3;32;0;0;0;2;0
254620030;0;0;97;0;1;74;0;42;4;2;3;52;23;47;2;1;0;2;36;0;0;0;1;0
254620031;5;0;164;0;0;80;0;39;2;0;8;32;11;47;3;0;1;0;33;0;0;0;0;0
254620032;0;0;60;1;1;40;0;10;0;9;1;14;3;18;2;0;0;1;15;0;0;0;0;0
254620033;2;0;106;0;0;75;0;60;0;0;1;25;11;52;1;2;1;1;41;0;0;0;0;0
254620034;0;0;119;0;0;82;0;59;1;2;0;23;14;61;1;0;4;3;29;0;0;0;2;0
254620035;5;0;170;0;0;101;1;50;0;1;2;23;16;48;1;0;2;1;26;0;0;0;2;0
254620036;1;0;131;0;2;85;1;36;2;7;9;27;12;33;1;0;1;0;44;1;1;0;4;0
254620037;2;1;123;0;0;92;0;48;1;0;0;34;6;48;1;2;0;1;47;1;0;0;2;0
254620038;2;1;252;0;0;79;1;27;0;0;5;23;15;29;7;0;1;1;16;0;0;0;3;0
254620039;2;0;96;1;0;88;0;52;0;0;0;29;16;34;1;0;4;3;38;0;0;0;0;0
254620040;1;1;75;0;0;71;0;35;0;38;0;11;3;21;0;1;1;24;35;0;0;0;2;0
254620041;2;0;101;0;0;61;0;27;2;12;3;33;13;31;2;0;1;4;28;0;0;0;0;0
254620042;3;0;100;1;1;118;0;49;2;6;2;52;9;38;2;1;9;3;27;1;0;1;1;0
254620043;10;2;112;0;0;89;1;32;1;4;4;45;19;42;3;1;5;3;33;0;1;0;0;0
254620044;2;0;62;0;0;70;0;37;0;0;0;16;6;26;0;0;1;1;17;0;0;0;0;0
254620045;0;0;32;0;0;31;2;9;0;34;1;17;0;11;3;2;4;26;10;1;0;0;0;0
254620046;0;1;80;0;1;46;1;26;2;12;1;24;7;38;0;3;0;6;37;0;0;0;0;0
254620047;1;0;85;0;0;82;2;33;2;13;2;39;8;39;1;2;0;0;27;0;0;0;0;0
254620048;4;1;60;0;0;44;0;24;0;0;1;20;6;16;0;2;2;0;15;0;0;0;0;0
254620049;3;0;86;0;0;59;0;28;0;0;3;39;8;20;0;0;0;2;68;0;0;0;0;0
254620050;1;0;92;0;0;76;0;47;3;5;1;26;13;20;0;4;3;2;35;0;0;0;0;0
254620051;0;1;79;0;3;63;0;31;3;1;5;11;5;15;0;2;1;0;34;0;0;0;0;0
254620052;1;1;178;0;1;84;2;30;0;1;2;26;13;39;0;0;2;0;38;0;0;0;3;0
254621001;0;0;94;0;0;26;0;13;0;1;0;25;7;21;0;0;0;3;15;0;0;0;2;0
254621004;1;0;82;8;1;35;2;19;1;0;1;10;8;14;0;0;1;1;12;0;0;0;0;0
254621005;1;0;120;1;0;81;0;26;3;3;2;30;10;23;2;1;0;2;8;0;0;0;0;0
254621006;0;6;126;0;2;56;1;27;1;1;5;29;4;24;2;2;5;0;34;0;0;0;1;0
254621007;0;2;89;0;0;56;0;25;1;0;2;38;4;15;0;1;12;1;26;0;0;0;1;0
254621008;0;0;120;1;0;86;1;42;3;2;2;28;13;45;0;2;3;1;52;0;0;0;1;0
254621009;0;0;122;0;0;111;2;30;3;0;2;56;3;55;3;0;2;0;46;0;0;0;1;0
254621010;1;0;52;0;0;78;1;26;2;0;1;23;5;23;4;2;0;2;36;0;0;0;1;0
254621011;2;0;99;0;0;62;1;13;0;0;6;21;2;33;4;0;1;0;19;0;0;0;3;0
254621012;1;0;106;0;0;60;1;21;2;2;4;31;8;29;0;0;1;0;37;0;0;0;2;0
254621013;0;0;98;0;0;59;0;12;0;2;3;21;8;25;3;1;4;0;48;0;0;0;0;0
254621014;3;0;109;0;0;44;2;21;0;0;1;19;8;38;0;1;1;2;29;1;0;0;1;0
254621015;0;1;136;1;0;70;0;17;1;2;5;27;13;30;1;2;0;3;39;0;0;0;1;0
254621016;0;0;111;1;1;72;0;27;4;1;0;29;9;34;1;0;2;0;41;0;0;2;1;0
254621017;1;1;107;0;0;61;1;26;1;3;4;20;8;23;2;0;0;0;36;0;0;0;1;0
254621018;0;0;164;0;0;57;1;40;0;0;1;20;4;17;1;2;0;0;37;0;0;0;1;0
254621019;1;0;99;1;0;75;0;24;1;1;1;23;4;17;3;0;1;0;16;1;0;0;1;0
254621020;3;0;101;0;1;48;1;31;0;17;1;21;4;17;0;1;0;0;19;0;0;0;0;0
254621021;0;1;73;1;0;30;0;10;1;1;1;35;8;16;2;0;0;1;33;0;0;0;0;0
254621022;0;0;63;0;0;22;0;22;1;0;0;19;2;10;0;0;0;0;18;1;0;0;1;0
60800009;3;2;108;0;0;54;0;7;1;2;7;12;4;61;0;6;2;1;51;0;0;0;0;0
60800010;0;5;114;0;0;74;0;22;1;0;1;6;3;18;2;0;0;0;91;0;0;0;0;0
60800011;0;6;107;0;0;55;1;6;0;5;6;18;5;32;3;2;13;1;51;2;0;0;0;0
60800012;1;3;134;0;0;62;0;12;0;2;5;20;8;35;4;6;1;1;38;0;0;1;0;0
60800013;0;1;107;0;0;91;0;16;0;1;10;14;5;29;3;4;2;0;44;0;0;0;0;0
60800014;0;4;85;0;0;67;0;1;0;26;1;6;0;17;1;1;4;1;29;1;1;0;0;0
60800015;0;1;50;0;2;316;0;0;3;51;0;3;0;0;0;0;35;0;1;0;0;0;0;0
60800016;0;0;100;0;1;42;0;2;0;55;1;6;2;1;0;1;21;0;16;0;0;0;0;0
60800017;0;3;125;0;0;96;0;5;1;3;4;18;7;47;7;0;4;1;59;0;0;0;0;0
60800018;0;1;142;1;0;25;0;6;1;12;2;19;2;8;28;4;1;0;20;0;0;0;0;0
60800019;1;2;106;1;0;52;0;5;1;78;0;15;2;7;10;5;1;0;28;0;0;0;0;0
